year,month,day,정석학술정보관,H-M MAIN,HO-M MAIN,HN-M MAIN,본관,5호남관,김현태 인하드림센터,"9호관,평생교육원",60주년,서호관,하이테크센터,로스쿨관,학생회관,"2호남관, 4호관",5호북관,"2호북관,2북신관",인하드림센터 3관,5호동관
2023,9,18,9366.0,47099.0,6192.0,6779.0,5736.0,5844.0,5627.0,5847.0,6194.0,5712.0,5898.0,5689.0,5799.0,5966.0,5769.0,5966.0,5590.0,5879.0
2023,9,19,10000.0,48506.0,7600.0,8186.0,7144.0,7252.0,7035.0,7255.0,7602.0,7120.0,7306.0,7096.0,7206.0,7373.0,7176.0,7373.0,6997.0,7286.0
2023,9,20,2180.0,49913.0,9007.0,9594.0,8551.0,8659.0,8442.0,8662.0,9009.0,8527.0,8713.0,8504.0,8614.0,8781.0,8584.0,8781.0,8405.0,8694.0
2023,9,21,3587.0,51321.0,10000.0,10000.0,9959.0,10000.0,9850.0,10000.0,10000.0,9935.0,10000.0,9911.0,10000.0,10000.0,9991.0,10000.0,9812.0,10000.0
2023,9,22,4994.0,52728.0,1821.0,2408.0,10000.0,1473.0,10000.0,1476.0,1823.0,10000.0,1527.0,10000.0,1428.0,1595.0,10000.0,1595.0,10000.0,1508.0
2023,9,23,6402.0,54136.0,3229.0,3816.0,2773.0,2881.0,2664.0,2884.0,3231.0,2749.0,2935.0,2726.0,2836.0,3003.0,2805.0,3002.0,2626.0,2915.0
2023,9,24,7810.0,55544.0,4636.0,5223.0,4181.0,4289.0,4071.0,4291.0,4638.0,4156.0,4342.0,4133.0,4243.0,4410.0,4213.0,4410.0,4034.0,4323.0
2023,9,25,9217.0,56951.0,6044.0,6630.0,5588.0,5696.0,5479.0,5699.0,6046.0,5564.0,5749.0,5540.0,5650.0,5817.0,5620.0,5817.0,5441.0,5730.0
2023,9,26,10000.0,58358.0,7451.0,8038.0,6995.0,7103.0,6886.0,7106.0,7453.0,6971.0,7157.0,6948.0,7058.0,7225.0,7028.0,7225.0,6849.0,7138.0
2023,9,27,2031.0,59766.0,8859.0,9445.0,8403.0,8511.0,8294.0,8514.0,8861.0,8379.0,8565.0,8356.0,8466.0,8632.0,8435.0,8632.0,8256.0,8545.0
2023,9,28,3439.0,61174.0,10000.0,10000.0,9811.0,9919.0,9702.0,9921.0,10000.0,9786.0,9972.0,9763.0,9873.0,10000.0,9843.0,10000.0,9664.0,9953.0
2023,9,29,4846.0,62581.0,1673.0,2259.0,10000.0,10000.0,10000.0,10000.0,1675.0,10000.0,10000.0,10000.0,10000.0,1446.0,10000.0,1446.0,10000.0,10000.0
2023,9,30,6254.0,63988.0,3080.0,3667.0,2624.0,2732.0,2515.0,2735.0,3082.0,2600.0,2786.0,2577.0,2687.0,2854.0,2657.0,2854.0,2478.0,2767.0
2023,10,1,3333.0,1185.0,624.0,1180.0,98.0,276.0,25.0,213.0,474.0,99.0,362.0,108.0,158.0,373.0,199.0,373.0,6.0,277.0
2023,10,2,3333.0,1185.0,624.0,1180.0,98.0,276.0,25.0,213.0,474.0,99.0,362.0,108.0,158.0,373.0,199.0,373.0,6.0,277.0
2023,10,3,3333.0,1185.0,624.0,1180.0,98.0,276.0,25.0,213.0,474.0,99.0,362.0,108.0,158.0,373.0,199.0,373.0,6.0,277.0
2023,10,4,3333.0,1185.0,624.0,1180.0,98.0,276.0,25.0,213.0,474.0,99.0,362.0,108.0,158.0,373.0,199.0,373.0,6.0,277.0
2023,10,5,3333.0,1185.0,624.0,1180.0,98.0,276.0,25.0,213.0,474.0,99.0,362.0,108.0,158.0,373.0,199.0,373.0,6.0,277.0
2023,10,6,3333.0,1185.0,624.0,1180.0,98.0,276.0,25.0,213.0,474.0,99.0,362.0,108.0,158.0,373.0,199.0,373.0,6.0,277.0
2023,10,7,3333.0,1185.0,624.0,1180.0,98.0,276.0,25.0,213.0,474.0,99.0,362.0,108.0,158.0,373.0,199.0,373.0,6.0,277.0
2023,10,8,3333.0,1185.0,624.0,1180.0,98.0,276.0,25.0,213.0,474.0,99.0,362.0,108.0,158.0,373.0,199.0,373.0,6.0,277.0
2023,10,9,3333.0,1185.0,624.0,1180.0,98.0,276.0,25.0,213.0,474.0,99.0,362.0,108.0,158.0,373.0,199.0,373.0,6.0,277.0
2023,10,10,3333.0,1185.0,624.0,1180.0,98.0,276.0,25.0,213.0,474.0,99.0,362.0,108.0,158.0,373.0,199.0,373.0,6.0,277.0
2023,10,11,3333.0,1185.0,624.0,1180.0,98.0,276.0,25.0,213.0,474.0,99.0,362.0,108.0,158.0,373.0,199.0,373.0,6.0,277.0
2023,10,12,3333.0,1185.0,624.0,1180.0,98.0,276.0,25.0,213.0,474.0,99.0,362.0,108.0,158.0,373.0,199.0,373.0,6.0,277.0
2023,10,13,3333.0,1185.0,624.0,1180.0,98.0,276.0,25.0,213.0,474.0,99.0,362.0,108.0,158.0,373.0,199.0,373.0,6.0,277.0
2023,10,14,3333.0,1185.0,624.0,1180.0,98.0,276.0,25.0,213.0,474.0,99.0,362.0,108.0,158.0,373.0,199.0,373.0,6.0,277.0
2023,10,15,3333.0,1185.0,624.0,1180.0,98.0,276.0,25.0,213.0,474.0,99.0,362.0,108.0,158.0,373.0,199.0,373.0,6.0,277.0
2023,10,16,3333.0,1185.0,624.0,1180.0,98.0,276.0,25.0,213.0,474.0,99.0,362.0,108.0,158.0,373.0,199.0,373.0,6.0,277.0
2023,10,17,3333.0,1185.0,624.0,1180.0,98.0,276.0,25.0,213.0,474.0,99.0,362.0,108.0,158.0,373.0,199.0,373.0,6.0,277.0
2023,10,18,3333.0,1185.0,624.0,1180.0,98.0,276.0,25.0,213.0,474.0,99.0,362.0,108.0,158.0,373.0,199.0,373.0,6.0,277.0
2023,10,19,3333.0,1185.0,624.0,1180.0,98.0,276.0,25.0,213.0,474.0,99.0,362.0,108.0,158.0,373.0,199.0,373.0,6.0,277.0
2023,10,20,3333.0,1185.0,624.0,1180.0,98.0,276.0,25.0,213.0,474.0,99.0,362.0,108.0,158.0,373.0,199.0,373.0,6.0,277.0
2023,10,21,3333.0,1185.0,624.0,1180.0,98.0,276.0,49.0,213.0,474.0,122.0,362.0,108.0,158.0,373.0,215.0,373.0,16.0,277.0
2023,10,22,2515.0,923.0,464.0,1111.0,91.0,195.0,47.0,164.0,412.0,119.0,328.0,112.0,112.0,298.0,227.0,298.0,20.0,221.0
2023,10,23,3765.0,1443.0,627.0,1413.0,230.0,258.0,83.0,251.0,635.0,161.0,321.0,132.0,236.0,400.0,227.0,400.0,29.0,346.0
2023,10,24,3698.0,1419.0,616.0,1396.0,209.0,262.0,82.0,250.0,591.0,157.0,315.0,144.0,236.0,387.0,238.0,387.0,20.0,348.0
2023,10,25,3724.0,1424.0,615.0,1333.0,211.0,257.0,81.0,255.0,599.0,181.0,336.0,141.0,232.0,386.0,249.0,386.0,23.0,345.0
2023,10,26,3648.0,1413.0,606.0,1340.0,198.0,251.0,102.0,251.0,612.0,154.0,332.0,146.0,219.0,410.0,255.0,410.0,25.0,341.0
2023,10,27,3428.0,1286.0,598.0,1254.0,198.0,233.0,72.0,236.0,564.0,147.0,332.0,131.0,221.0,354.0,262.0,354.0,34.0,301.0
2023,10,28,2534.0,959.0,421.0,943.0,91.0,170.0,45.0,204.0,454.0,108.0,253.0,84.0,121.0,277.0,190.0,277.0,19.0,209.0
2023,10,29,,,,,,,,,,,,,,,,,,
2023,10,30,,,,,,,,,,,,,,,,,,
2023,10,31,,,,,,,,,,,,,,,,,,
2023,11,1,3831.0,1435.0,643.0,1430.0,221.0,273.0,74.0,265.0,594.0,166.0,341.0,139.0,226.0,382.0,266.0,382.0,22.0,373.0
2023,11,2,3904.0,1409.0,656.0,1514.0,235.0,266.0,84.0,243.0,576.0,162.0,357.0,143.0,234.0,409.0,279.0,409.0,24.0,353.0
2023,11,3,3507.0,1336.0,639.0,1319.0,211.0,245.0,71.0,246.0,564.0,161.0,328.0,135.0,223.0,364.0,262.0,364.0,34.0,304.0
2023,11,4,2715.0,960.0,436.0,1031.0,109.0,173.0,50.0,192.0,446.0,116.0,254.0,98.0,135.0,297.0,213.0,297.0,17.0,228.0
2023,11,5,2411.0,891.0,415.0,1046.0,96.0,181.0,58.0,163.0,399.0,125.0,249.0,95.0,106.0,302.0,207.0,302.0,18.0,235.0
2023,11,6,3797.0,1463.0,651.0,1346.0,284.0,261.0,72.0,282.0,538.0,179.0,329.0,113.0,250.0,411.0,240.0,411.0,24.0,373.0
2023,11,7,3688.0,1402.0,672.0,1387.0,224.0,270.0,73.0,262.0,539.0,180.0,347.0,130.0,271.0,400.0,226.0,400.0,29.0,358.0
2023,11,8,3816.0,1468.0,669.0,1369.0,292.0,263.0,73.0,285.0,536.0,182.0,333.0,150.0,260.0,391.0,270.0,391.0,43.0,379.0
2023,11,9,3812.0,1457.0,641.0,1426.0,245.0,279.0,62.0,278.0,568.0,187.0,338.0,124.0,256.0,428.0,306.0,428.0,29.0,355.0
2023,11,10,3935.0,1480.0,672.0,1456.0,262.0,276.0,88.0,297.0,572.0,193.0,320.0,150.0,275.0,406.0,283.0,406.0,50.0,418.0
2023,11,11,2945.0,1249.0,510.0,1089.0,131.0,264.0,50.0,342.0,479.0,136.0,264.0,184.0,171.0,301.0,214.0,301.0,46.0,251.0
2023,11,12,2964.0,1168.0,517.0,1184.0,121.0,283.0,67.0,264.0,539.0,142.0,278.0,142.0,155.0,337.0,235.0,337.0,30.0,305.0
2023,11,13,5539.0,2374.0,992.0,1906.0,295.0,464.0,141.0,657.0,763.0,254.0,407.0,215.0,467.0,620.0,288.0,620.0,57.0,641.0
2023,11,14,5532.0,2312.0,994.0,1945.0,294.0,516.0,95.0,639.0,735.0,287.0,411.0,231.0,995.0,556.0,293.0,556.0,61.0,665.0
2023,11,15,5397.0,2300.0,995.0,1774.0,287.0,526.0,121.0,649.0,679.0,258.0,383.0,224.0,442.0,498.0,276.0,498.0,48.0,630.0
2023,11,16,5242.0,2252.0,940.0,1861.0,293.0,526.0,107.0,577.0,744.0,265.0,404.0,203.0,413.0,555.0,297.0,555.0,54.0,607.0
2023,11,17,5208.0,2185.0,935.0,1870.0,287.0,519.0,92.0,553.0,701.0,230.0,360.0,218.0,448.0,558.0,282.0,558.0,61.0,611.0
2023,11,18,3893.0,1734.0,755.0,1294.0,130.0,357.0,70.0,448.0,990.0,174.0,337.0,129.0,323.0,379.0,219.0,379.0,24.0,393.0
2023,11,19,,,,,,,,,,,,,,,,,,
2023,11,20,,,,,,,,,,,,,,,,,,
2023,11,21,5238.0,2249.0,946.0,1750.0,309.0,533.0,89.0,609.0,640.0,238.0,368.0,213.0,421.0,551.0,245.0,551.0,51.0,608.0
2023,11,22,5036.0,2182.0,913.0,1682.0,279.0,478.0,95.0,602.0,701.0,239.0,367.0,216.0,418.0,498.0,239.0,498.0,60.0,603.0
2023,11,23,4657.0,1930.0,869.0,1581.0,280.0,433.0,99.0,479.0,630.0,231.0,363.0,192.0,383.0,471.0,237.0,471.0,47.0,549.0
2023,11,24,5339.0,2292.0,983.0,1809.0,298.0,518.0,127.0,600.0,798.0,239.0,375.0,206.0,472.0,566.0,250.0,566.0,49.0,584.0
2023,11,25,3886.0,1748.0,646.0,1384.0,174.0,411.0,81.0,561.0,710.0,176.0,308.0,157.0,263.0,445.0,219.0,445.0,23.0,386.0
2023,11,26,3600.0,1494.0,588.0,1458.0,107.0,392.0,59.0,377.0,566.0,192.0,304.0,160.0,214.0,456.0,225.0,456.0,35.0,396.0
2023,11,27,5859.0,2538.0,1000.0,1900.0,309.0,554.0,110.0,747.0,769.0,267.0,397.0,257.0,484.0,583.0,261.0,583.0,69.0,652.0
2023,11,28,5844.0,2615.0,1000.0,2031.0,307.0,596.0,113.0,708.0,860.0,279.0,401.0,232.0,507.0,610.0,262.0,610.0,66.0,738.0
2023,11,29,6019.0,2650.0,1000.0,2051.0,323.0,612.0,103.0,728.0,872.0,318.0,403.0,240.0,507.0,639.0,280.0,639.0,62.0,723.0
2023,11,30,6580.0,2924.0,1000.0,2173.0,349.0,639.0,126.0,823.0,908.0,313.0,441.0,262.0,585.0,673.0,287.0,673.0,75.0,748.0
2023,12,1,6072.0,2596.0,1000.0,2030.0,315.0,555.0,153.0,716.0,889.0,271.0,408.0,257.0,555.0,624.0,269.0,624.0,77.0,635.0
2023,12,2,3890.0,1960.0,785.0,1387.0,148.0,440.0,89.0,536.0,925.0,172.0,338.0,189.0,318.0,472.0,216.0,472.0,56.0,419.0
2023,12,3,3924.0,1927.0,734.0,1547.0,234.0,451.0,82.0,440.0,930.0,214.0,362.0,204.0,310.0,475.0,233.0,475.0,49.0,435.0
2023,12,4,5939.0,2621.0,1000.0,2036.0,315.0,570.0,135.0,759.0,741.0,289.0,384.0,225.0,518.0,600.0,273.0,600.0,73.0,678.0
2023,12,5,5645.0,2407.0,998.0,1925.0,317.0,503.0,124.0,668.0,739.0,285.0,395.0,218.0,467.0,556.0,262.0,556.0,61.0,653.0
2023,12,6,5540.0,2330.0,938.0,1939.0,297.0,488.0,128.0,579.0,809.0,271.0,370.0,217.0,471.0,553.0,252.0,553.0,53.0,616.0
2023,12,7,5055.0,2197.0,909.0,1730.0,323.0,455.0,120.0,550.0,721.0,250.0,361.0,210.0,432.0,516.0,240.0,516.0,57.0,560.0
2023,12,8,4365.0,1950.0,779.0,1454.0,262.0,391.0,113.0,440.0,703.0,210.0,318.0,154.0,379.0,425.0,226.0,425.0,57.0,427.0
2023,12,9,2967.0,9938.0,512.0,1166.0,140.0,303.0,68.0,309.0,470.0,152.0,264.0,102.0,209.0,358.0,192.0,358.0,30.0,306.0
2023,12,10,2974.0,1233.0,518.0,1195.0,116.0,279.0,72.0,307.0,473.0,160.0,248.0,144.0,170.0,366.0,194.0,366.0,25.0,330.0
2023,12,11,4793.0,1998.0,795.0,1781.0,286.0,467.0,119.0,480.0,629.0,246.0,352.0,176.0,358.0,537.0,288.0,537.0,56.0,569.0
2023,12,12,4975.0,2218.0,870.0,1743.0,281.0,463.0,120.0,519.0,810.0,253.0,369.0,199.0,380.0,540.0,281.0,540.0,52.0,570.0
2023,12,13,4756.0,1860.0,847.0,1815.0,296.0,404.0,131.0,470.0,649.0,247.0,350.0,213.0,421.0,560.0,276.0,560.0,56.0,535.0
2023,12,14,4946.0,1991.0,849.0,1786.0,286.0,452.0,103.0,552.0,670.0,265.0,343.0,162.0,404.0,551.0,272.0,551.0,59.0,537.0
2023,12,15,4807.0,2016.0,853.0,1654.0,280.0,446.0,124.0,497.0,679.0,248.0,362.0,177.0,398.0,533.0,233.0,533.0,35.0,538.0
2023,12,16,3866.0,9941.0,717.0,1323.0,194.0,386.0,86.0,454.0,786.0,172.0,328.0,159.0,290.0,443.0,205.0,443.0,41.0,358.0
2023,12,17,3898.0,1708.0,697.0,1358.0,110.0,332.0,77.0,477.0,703.0,174.0,321.0,191.0,244.0,523.0,1000.0,523.0,43.0,375.0
2023,12,18,,,,,,,,,,,,,,,,,,
2023,12,19,6819.0,2915.0,1000.0,2425.0,427.0,663.0,128.0,747.0,917.0,303.0,437.0,243.0,560.0,765.0,990.0,765.0,72.0,744.0
2023,12,20,6957.0,3117.0,1000.0,2473.0,373.0,720.0,158.0,755.0,1000.0,320.0,418.0,255.0,558.0,771.0,328.0,771.0,80.0,782.0
2023,12,21,7561.0,3262.0,1000.0,2571.0,400.0,677.0,178.0,828.0,999.0,356.0,437.0,316.0,630.0,773.0,348.0,773.0,88.0,824.0
2023,12,22,6848.0,2906.0,1000.0,2334.0,384.0,609.0,167.0,769.0,933.0,349.0,450.0,284.0,642.0,744.0,343.0,744.0,82.0,767.0
2023,12,23,3940.0,1634.0,731.0,1561.0,131.0,404.0,77.0,418.0,572.0,208.0,324.0,178.0,307.0,499.0,269.0,499.0,66.0,401.0
2023,12,24,3400.0,1371.0,625.0,1311.0,117.0,344.0,69.0,363.0,538.0,182.0,316.0,171.0,208.0,422.0,228.0,422.0,44.0,341.0
2023,12,25,3587.0,1343.0,646.0,1433.0,1000.0,328.0,82.0,308.0,531.0,180.0,307.0,183.0,244.0,456.0,253.0,456.0,41.0,339.0
2023,12,26,6401.0,2774.0,1000.0,2160.0,391.0,634.0,135.0,747.0,897.0,289.0,417.0,295.0,518.0,688.0,371.0,688.0,86.0,620.0
2023,12,27,6056.0,2635.0,1000.0,2058.0,366.0,530.0,147.0,692.0,836.0,290.0,382.0,278.0,505.0,659.0,340.0,659.0,70.0,642.0
2023,12,28,5737.0,2493.0,1000.0,2020.0,352.0,603.0,138.0,640.0,802.0,311.0,403.0,239.0,495.0,656.0,332.0,656.0,57.0,620.0
2023,12,29,4294.0,1796.0,787.0,1628.0,126.0,429.0,114.0,472.0,637.0,223.0,337.0,192.0,337.0,507.0,301.0,507.0,62.0,432.0
2023,12,30,3436.0,1369.0,676.0,1237.0,100.0,348.0,60.0,382.0,554.0,172.0,291.0,157.0,287.0,384.0,262.0,384.0,30.0,309.0
2023,12,31,3155.0,1298.0,544.0,1237.0,100.0,279.0,66.0,358.0,518.0,180.0,294.0,128.0,198.0,372.0,253.0,372.0,59.0,302.0
2024,1,1,3208.0,1254.0,585.0,1259.0,98.0,318.0,71.0,301.0,490.0,166.0,299.0,152.0,201.0,392.0,251.0,392.0,35.0,328.0
2024,1,2,6001.0,2671.0,1000.0,2170.0,370.0,572.0,136.0,632.0,896.0,304.0,399.0,190.0,496.0,673.0,347.0,673.0,81.0,646.0
2024,1,3,5877.0,2566.0,998.0,1999.0,353.0,531.0,148.0,663.0,781.0,310.0,397.0,200.0,494.0,653.0,780.0,653.0,95.0,607.0
2024,1,4,5661.0,2515.0,959.0,1986.0,423.0,525.0,145.0,643.0,825.0,299.0,406.0,228.0,447.0,598.0,322.0,598.0,76.0,624.0
2024,1,5,5091.0,2172.0,857.0,1796.0,309.0,467.0,149.0,573.0,702.0,245.0,370.0,179.0,407.0,529.0,301.0,529.0,69.0,525.0
2024,1,6,3757.0,1778.0,624.0,1301.0,145.0,406.0,84.0,399.0,868.0,187.0,281.0,147.0,247.0,385.0,253.0,385.0,55.0,351.0
2024,1,7,3651.0,1497.0,673.0,1409.0,112.0,386.0,75.0,386.0,552.0,194.0,320.0,168.0,326.0,429.0,265.0,429.0,46.0,349.0
2024,1,8,6660.0,2874.0,1000.0,2339.0,371.0,655.0,150.0,774.0,885.0,323.0,408.0,230.0,569.0,760.0,366.0,760.0,78.0,713.0
2024,1,9,6299.0,2744.0,1000.0,2262.0,380.0,602.0,156.0,727.0,867.0,303.0,401.0,302.0,529.0,725.0,356.0,725.0,77.0,663.0
2024,1,10,6375.0,2911.0,1000.0,2204.0,349.0,621.0,136.0,742.0,1000.0,307.0,412.0,259.0,539.0,663.0,344.0,663.0,77.0,667.0
2024,1,11,5772.0,2647.0,933.0,1965.0,356.0,609.0,138.0,574.0,910.0,284.0,358.0,178.0,473.0,638.0,298.0,638.0,81.0,621.0
2024,1,12,5665.0,2457.0,1000.0,1882.0,330.0,548.0,114.0,559.0,843.0,275.0,369.0,252.0,477.0,591.0,281.0,591.0,67.0,578.0
2024,1,13,3391.0,1356.0,677.0,1271.0,126.0,339.0,82.0,359.0,634.0,177.0,312.0,180.0,255.0,388.0,221.0,388.0,62.0,329.0
2024,1,14,3453.0,1492.0,597.0,1316.0,110.0,379.0,76.0,360.0,573.0,198.0,319.0,136.0,205.0,417.0,234.0,417.0,69.0,322.0
2024,1,15,6356.0,2713.0,1000.0,2221.0,396.0,611.0,146.0,669.0,856.0,322.0,400.0,221.0,548.0,734.0,323.0,734.0,80.0,643.0
2024,1,16,6171.0,2674.0,1000.0,2158.0,373.0,587.0,148.0,678.0,898.0,293.0,389.0,175.0,544.0,718.0,330.0,718.0,67.0,676.0
2024,1,17,6107.0,2615.0,1000.0,2121.0,371.0,533.0,131.0,665.0,861.0,286.0,386.0,159.0,582.0,701.0,339.0,701.0,68.0,629.0
2024,1,18,5441.0,2359.0,921.0,1995.0,994.0,500.0,140.0,505.0,833.0,279.0,346.0,161.0,490.0,594.0,330.0,594.0,69.0,552.0
2024,1,19,5113.0,2113.0,881.0,1813.0,318.0,440.0,107.0,513.0,712.0,222.0,334.0,182.0,429.0,541.0,311.0,541.0,73.0,521.0
2024,1,20,3390.0,1419.0,629.0,1271.0,172.0,322.0,68.0,352.0,542.0,183.0,298.0,168.0,238.0,374.0,253.0,374.0,41.0,325.0
2024,1,21,3389.0,1461.0,551.0,1305.0,111.0,329.0,73.0,379.0,594.0,178.0,305.0,120.0,209.0,420.0,248.0,420.0,55.0,343.0
2024,1,22,6776.0,2868.0,1000.0,2442.0,369.0,652.0,148.0,762.0,874.0,329.0,432.0,267.0,626.0,757.0,336.0,757.0,83.0,794.0
2024,1,23,7026.0,2987.0,1000.0,2414.0,394.0,674.0,158.0,775.0,900.0,328.0,453.0,243.0,698.0,768.0,369.0,768.0,89.0,729.0
2024,1,24,6836.0,3105.0,1000.0,2315.0,998.0,583.0,161.0,823.0,998.0,314.0,433.0,233.0,664.0,706.0,343.0,706.0,90.0,750.0
2024,1,25,6424.0,2834.0,1000.0,2305.0,391.0,623.0,156.0,691.0,831.0,314.0,437.0,183.0,645.0,688.0,340.0,688.0,88.0,723.0
2024,1,26,6177.0,2685.0,1000.0,2034.0,364.0,577.0,145.0,687.0,818.0,284.0,441.0,192.0,567.0,622.0,308.0,622.0,82.0,572.0
2024,1,27,3505.0,1493.0,676.0,1299.0,125.0,304.0,74.0,460.0,614.0,193.0,327.0,148.0,270.0,383.0,249.0,383.0,49.0,350.0
2024,1,28,3547.0,1454.0,641.0,1367.0,116.0,293.0,83.0,427.0,531.0,205.0,309.0,147.0,275.0,413.0,242.0,413.0,59.0,377.0
2024,1,29,6375.0,2699.0,1000.0,2243.0,380.0,549.0,148.0,664.0,998.0,314.0,386.0,208.0,566.0,655.0,355.0,655.0,80.0,668.0
2024,1,30,6166.0,2705.0,1000.0,2047.0,432.0,484.0,148.0,639.0,947.0,275.0,370.0,240.0,524.0,604.0,315.0,604.0,75.0,635.0
2024,1,31,5239.0,2235.0,947.0,1804.0,332.0,433.0,153.0,582.0,764.0,259.0,345.0,207.0,476.0,525.0,285.0,525.0,72.0,548.0
2024,2,1,5797.0,2644.0,991.0,1866.0,346.0,492.0,138.0,629.0,946.0,269.0,350.0,202.0,499.0,580.0,294.0,580.0,69.0,570.0
2024,2,2,5344.0,2251.0,961.0,1796.0,337.0,457.0,138.0,560.0,738.0,293.0,359.0,178.0,494.0,581.0,282.0,581.0,73.0,528.0
2024,2,3,3253.0,1364.0,579.0,1231.0,164.0,298.0,84.0,341.0,594.0,173.0,295.0,128.0,237.0,385.0,229.0,385.0,45.0,348.0
2024,2,4,3087.0,1266.0,561.0,1205.0,103.0,266.0,92.0,378.0,500.0,171.0,294.0,134.0,206.0,356.0,219.0,356.0,46.0,297.0
2024,2,5,5537.0,2353.0,1000.0,1929.0,308.0,507.0,149.0,586.0,770.0,276.0,381.0,179.0,545.0,575.0,320.0,575.0,73.0,599.0
2024,2,6,5404.0,2303.0,982.0,1933.0,305.0,496.0,151.0,578.0,754.0,268.0,370.0,174.0,507.0,604.0,320.0,604.0,63.0,602.0
2024,2,7,4451.0,1847.0,854.0,1807.0,148.0,416.0,154.0,479.0,652.0,225.0,335.0,192.0,386.0,541.0,318.0,541.0,65.0,498.0
2024,2,8,3909.0,1629.0,726.0,1516.0,124.0,367.0,131.0,394.0,595.0,221.0,310.0,156.0,315.0,492.0,268.0,492.0,68.0,391.0
2024,2,9,2811.0,1139.0,529.0,9988.0,98.0,247.0,75.0,234.0,530.0,148.0,246.0,131.0,205.0,344.0,220.0,344.0,45.0,285.0
2024,2,10,2705.0,1088.0,442.0,1103.0,96.0,213.0,68.0,218.0,507.0,984.0,227.0,105.0,159.0,287.0,212.0,287.0,53.0,263.0
2024,2,11,2851.0,1174.0,461.0,1168.0,99.0,236.0,85.0,278.0,518.0,149.0,236.0,104.0,167.0,329.0,213.0,329.0,54.0,272.0
2024,2,12,3075.0,1320.0,534.0,1204.0,127.0,285.0,67.0,317.0,531.0,175.0,273.0,124.0,202.0,381.0,223.0,381.0,64.0,324.0
2024,2,13,5141.0,2278.0,959.0,1723.0,352.0,438.0,143.0,546.0,768.0,270.0,371.0,184.0,460.0,548.0,282.0,548.0,77.0,518.0
2024,2,14,4486.0,1822.0,828.0,1594.0,305.0,349.0,104.0,402.0,709.0,217.0,338.0,168.0,387.0,454.0,272.0,454.0,63.0,504.0
2024,2,15,5355.0,2281.0,942.0,1848.0,306.0,463.0,97.0,505.0,860.0,245.0,371.0,180.0,447.0,564.0,306.0,564.0,73.0,562.0
2024,2,16,5146.0,2275.0,923.0,1658.0,339.0,386.0,108.0,487.0,963.0,259.0,345.0,236.0,411.0,549.0,259.0,549.0,58.0,526.0
2024,2,17,3255.0,9987.0,584.0,1175.0,107.0,276.0,66.0,343.0,620.0,162.0,291.0,135.0,248.0,353.0,224.0,353.0,44.0,345.0
2024,2,18,3052.0,1262.0,556.0,9880.0,114.0,248.0,68.0,366.0,517.0,182.0,288.0,126.0,221.0,360.0,228.0,360.0,54.0,275.0
2024,2,19,5014.0,2100.0,880.0,1810.0,321.0,434.0,107.0,535.0,702.0,228.0,363.0,180.0,396.0,521.0,268.0,521.0,64.0,526.0
2024,2,20,5235.0,2203.0,912.0,1849.0,376.0,473.0,110.0,509.0,753.0,252.0,352.0,225.0,418.0,566.0,279.0,566.0,70.0,990.0
2024,2,21,5496.0,2339.0,967.0,2030.0,349.0,470.0,116.0,520.0,886.0,259.0,363.0,194.0,505.0,592.0,342.0,592.0,82.0,531.0
2024,2,22,5414.0,9973.0,988.0,1931.0,382.0,468.0,133.0,487.0,860.0,256.0,374.0,205.0,489.0,607.0,360.0,607.0,72.0,524.0
2024,2,23,5072.0,2108.0,934.0,1696.0,297.0,412.0,120.0,507.0,738.0,224.0,346.0,201.0,464.0,544.0,327.0,544.0,84.0,458.0
2024,2,24,3130.0,1375.0,615.0,1168.0,133.0,265.0,71.0,345.0,733.0,188.0,282.0,142.0,252.0,372.0,215.0,372.0,40.0,289.0
2024,2,25,3011.0,1307.0,551.0,1131.0,117.0,300.0,63.0,365.0,576.0,154.0,275.0,131.0,218.0,372.0,999.0,372.0,33.0,270.0
2024,2,26,5178.0,2233.0,897.0,1780.0,332.0,492.0,125.0,543.0,754.0,234.0,346.0,181.0,456.0,566.0,300.0,566.0,74.0,508.0
2024,2,27,5072.0,2243.0,898.0,1755.0,324.0,433.0,103.0,531.0,772.0,233.0,345.0,194.0,445.0,534.0,325.0,534.0,55.0,502.0
2024,2,28,4716.0,1988.0,861.0,1624.0,293.0,433.0,109.0,491.0,670.0,229.0,335.0,172.0,403.0,502.0,297.0,502.0,58.0,475.0
2024,2,29,4693.0,2061.0,838.0,1664.0,312.0,422.0,111.0,490.0,732.0,232.0,326.0,171.0,427.0,524.0,307.0,524.0,59.0,487.0
2024,3,1,3642.0,1437.0,683.0,1407.0,117.0,309.0,68.0,371.0,581.0,199.0,293.0,173.0,278.0,421.0,297.0,421.0,54.0,369.0
2024,3,2,3314.0,1368.0,650.0,1266.0,129.0,264.0,58.0,339.0,566.0,185.0,318.0,133.0,268.0,398.0,283.0,398.0,55.0,299.0
2024,3,3,3300.0,1381.0,591.0,1295.0,114.0,281.0,57.0,404.0,512.0,179.0,288.0,116.0,260.0,402.0,278.0,402.0,67.0,307.0
2024,3,4,6213.0,2676.0,1000.0,2124.0,316.0,559.0,107.0,828.0,846.0,268.0,403.0,246.0,490.0,637.0,325.0,637.0,64.0,724.0
2024,3,5,5792.0,2528.0,996.0,1984.0,283.0,555.0,109.0,679.0,804.0,263.0,364.0,212.0,486.0,608.0,315.0,608.0,62.0,665.0
