year,month,day,정석학술정보관,본관,5호남관,김현태 인하드림센터,"9호관,평생교육원",60주년,서호관,하이테크센터,로스쿨관,학생회관,"2호남관, 4호관","2호북관,2북신관",인하드림센터 3관,5호동관
2022,12,31,0.24751885949249353,0.14537634660627385,0.06588573353904725,0.5825558012015838,0.10611925195668553,0.10645063767802901,0.18612848121323616,0.11438591361380869,0.26905121645615077,0.16238750225185794,0.12975793570258587,0.15580156778678958,1.2262494012454095,0.14339554770722457
2023,1,1,0.30033956165677034,0.22348463762850806,0.10149404828756611,0.9255442724922246,0.156057723465714,0.16536622696746908,0.2907871039552302,0.18265885642590915,0.4138052180371046,0.24478647312106241,0.2006161889275544,0.24088173558775922,1.952206078024376,0.21266796927160406
2023,1,2,0.3570340509927588,0.30581183109155313,0.13785282897191858,1.2765266484305717,0.21192042447700782,0.2197141161674519,0.3993105207423497,0.24725379558483246,0.5700105730457377,0.3339093015053829,0.2703331677658462,0.3245915645515984,2.6999840332109213,0.28924369885299916
2023,1,3,0.40351949705329887,0.3880804286873647,0.17418573152055267,1.6272592148486777,0.2677433655587562,0.27410071469022673,0.5079112334103716,0.3118487347437558,0.7262159280543706,0.42303212988970335,0.34005014660413807,0.4083013935154375,3.4477619883974664,0.36581942843439424
2023,1,4,0.06682282871202629,0.47040762215040977,0.21054451220490514,1.9782415907870248,0.32360606657005003,0.32848731321300156,0.6165119460783935,0.3764436739026791,0.8824212830630036,0.5121549582740238,0.4097671254424299,0.4919516425298362,4.1950077172813875,0.4423406557171549
2023,1,5,0.12351731804801479,0.5527348156134548,0.2469032928892576,2.329223966725372,0.37946876758134385,0.38287391173577634,0.7251126587464154,0.4409926380159377,1.0385154598830184,0.6012143540402771,0.47943448365521407,0.5756614714936753,4.9427856724679335,0.51891638529855
2023,1,6,0.18017145543429794,0.5859586723348402,0.25878135718400336,2.4980952024081637,0.39759929545404843,0.38709322792010553,0.7729588090250671,0.45975045664714104,1.1117818861824411,0.6343261806713201,0.49620625507681027,0.5957994944045492,5.3222630262387565,0.5450229863444491
2023,1,7,0.23686594477028644,0.1313133384702377,0.06078774080252239,0.5325938971534205,0.09351535429079219,0.10447646221563647,0.16920068329558718,0.11034010959531386,0.2389219273406066,0.14500696490146378,0.12256294500397213,0.14716247511792363,1.1150141039970194,0.1269358535196222
2023,1,8,0.2935604341062749,0.21358193606604928,0.09712064335115646,0.8833264635715267,0.1493382953725406,0.1588243514156193,0.2777241000827066,0.17493504875423718,0.3951272823492396,0.23412979328578423,0.19227992384226397,0.2308723040817628,1.8627920591835647,0.2035115831010173
2023,1,9,0.35017421954285277,0.2958505336618608,0.13345354589979053,1.2340590299896328,0.205161236454289,0.2131722406156021,0.386247516869826,0.23943803782183107,0.5511102809806361,0.32312575643397046,0.26189766142954046,0.314462973146721,2.609505561764862,0.2799783080851435
2023,1,10,0.40351949705329887,0.37806053539043893,0.1697346921769878,1.5842919773672575,0.2609046576769466,0.2674427111700009,0.4946163418951404,0.303941026889425,0.7070932796120326,0.41212171958215665,0.3315153990168169,0.39805364221167927,3.35621906434616,0.3564450330692697
2023,1,11,0.059841941413004224,0.460270537119017,0.20606759472562186,1.9350245437853635,0.316727598758695,0.3217906003699837,0.6031397586822599,0.36848999100268354,0.8631874564320474,0.50118111534841,0.40118275722960106,0.48170389122607793,4.103464793230081,0.43291175805339593
2023,1,12,0.11653643074899271,0.5425977305820621,0.24242637540997433,2.2857571102034697,0.3725505398404434,0.37613848956996654,0.7116631754693793,0.43303895511594215,1.019281633252062,0.5902405111146634,0.47085011544238525,0.5653541402404767,4.850710522114003,0.509487487634791
2023,1,13,0.1732309200849812,0.5859586723348402,0.25878135718400336,2.4980952024081637,0.39759929545404843,0.38709322792010553,0.7729588090250671,0.45975045664714104,1.1117818861824411,0.6343261806713201,0.49620625507681027,0.5957994944045492,5.3222630262387565,0.5450229863444491
2023,1,14,0.229965761370675,0.12129344517331193,0.05636257959467593,0.48987646919224087,0.08671640633852797,0.09785716801820267,0.15598308766125854,0.10247837678664774,0.21991045708688686,0.1341599872119842,0.11407781804215868,0.13697430376360584,1.0240034062483367,0.11761596045313212
2023,1,15,0.2867006026563688,0.20367923450359046,0.0927472384147468,0.8411086546508287,0.14261886727936718,0.1522437665409775,0.26458380032928047,0.16711929099123576,0.3762269902841381,0.2233462482143718,0.1838444175059582,0.22074371267688545,1.7723135877375058,0.19424619233316168
2023,1,16,0.34339509199235735,0.2860064279666355,0.12910601909909927,1.1920910305891756,0.198481568290661,0.20663036506375232,0.3731845129973024,0.2317142301501591,0.5324323452927711,0.3124690765986923,0.25356139634425,0.3044535416407246,2.5200915429240514,0.2708219219145568
2023,1,17,0.4000895813283458,0.36833362142968057,0.16546479978345174,1.5430734065275227,0.2543442693019548,0.26101696358652715,0.48178522566532433,0.2963091693090824,0.6886377003014041,0.4015919049830127,0.3232783751825419,0.38816337060456374,3.2678694981105965,0.34739765149595186
2023,1,18,0.40351949705329887,0.45060221902549213,0.20179770233208583,1.893805972945629,0.3101672103837032,0.315403562109302,0.5903086424524437,0.360858133422341,0.8447318771214188,0.49065130074926605,0.392945733395326,0.47181361961896245,4.015115226994518,0.42391887877871254
2023,1,19,0.10983800709790795,0.5328708166213038,0.23813060488071988,2.244538539363735,0.3659901514654516,0.3697127419864928,0.6988320592395632,0.42540709753559963,1.0008260539414335,0.5797106965155194,0.4626130916081102,0.5554638686333612,4.76236095587844,0.5004401060614732
2023,1,20,0.16653249643389645,0.5859586723348402,0.25878135718400336,2.4980952024081637,0.39759929545404843,0.38709322792010553,0.7729588090250671,0.45975045664714104,1.1117818861824411,0.6343261806713201,0.49620625507681027,0.5957994944045492,5.3222630262387565,0.5450229863444491
2023,1,21,0.2231866338201796,0.11144933947808662,0.052015052793984676,0.4479084697917837,0.08003673817489995,0.0913540017891449,0.1429973796696374,0.09480054416064049,0.20134369958764012,0.12356673999477315,0.10574155295686827,0.1269648722576094,0.9345893874075256,0.10845957428254538
2023,1,22,0.2798407712064628,0.1937179370738982,0.08834795534261874,0.7986410362098899,0.13585967925664835,0.14570189098912772,0.25152079645675685,0.15930353322823437,0.3573266982190366,0.21256270314295936,0.17540891116965243,0.2106151212720081,1.681835116291447,0.18498080156530602
2023,1,23,0.33649490859274594,0.2759279388024763,0.12465497975553441,1.1491237931077554,0.19164286040885134,0.20001107086631853,0.35996691736297376,0.22385249734149298,0.5134208750390513,0.3016220989092127,0.2450762693824366,0.2942653702864068,2.4290808451753683,0.26150202884806667
2023,1,24,0.39310869402932375,0.35819653639828786,0.1609878823041685,1.4998563595258614,0.24746580149059974,0.2543589600663013,0.46849033415009317,0.2884014614547516,0.6695150518590661,0.39068149467546603,0.31469400696971306,0.377856039351365,3.175794347756666,0.3379687538321929
2023,1,25,0.40351949705329887,0.4404065381268659,0.19729490671708416,1.850089306903486,0.30320922271325734,0.30862943062070014,0.5768591591754075,0.35285847547668076,0.8253868723018444,0.4796140252055851,0.3843117445569895,0.4614467084163233,3.9225078503379636,0.4144354788163191
2023,1,26,0.10289747174859121,0.5227923274571444,0.23367956553715502,2.2015713018823146,0.359151443583642,0.36309344778905894,0.6856144636052345,0.4174993896812688,0.9817034054990956,0.5688002862079727,0.45407834402078906,0.5452161173296028,4.670818031827133,0.49106571069634863
2023,1,27,0.1595919610845797,0.5859586723348402,0.25878135718400336,2.4980952024081637,0.39759929545404843,0.38709322792010553,0.7729588090250671,0.45975045664714104,1.1117818861824411,0.6343261806713201,0.49620625507681027,0.5957994944045492,5.3222630262387565,0.5450229863444491
2023,1,28,0.19264020789324487,0.06709226798233921,0.03242530405515562,0.25880266296948573,0.049938471509028484,0.062051044435592916,0.08448439782643984,0.05999743459245191,0.1171818108036293,0.07554824811795421,0.0682283600730614,0.0819224304806255,0.5322263026238756,0.06725583651490502
2023,1,29,0.18978205042249352,0.11122114283283091,0.0520152108628765,0.45186574905046767,0.08052728411193527,0.0867338786028524,0.1449811723826431,0.09235010632098394,0.20848413330376578,0.12345670156133733,0.10240649269587034,0.12295887450526664,0.9551542398797401,0.11177161143717135
